File,Tag,Occurrences,Category,CategoryEMF
ex06_writer0027.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0027.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0027.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0028.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0028.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0028.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0028.bpmn,task,5,Flow Objects,Classes
ex06_writer0028.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0028.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0028.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0028.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0028.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0028.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0028.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0028.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0028.bpmn,process,1,Flow Objects,Classes
ex06_writer0028.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0028.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0028.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0029.bpmn,outgoing,8,Connecting Objects,Attributes
ex06_writer0029.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0029.bpmn,incoming,8,Connecting Objects,Attributes
ex06_writer0029.bpmn,sequenceFlow,8,Connecting Objects,Relations
ex06_writer0029.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0029.bpmn,task,4,Flow Objects,Classes
ex06_writer0029.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0029.bpmn,dataInputAssociation,3,Uncategorized,Uncategorized
ex06_writer0029.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0029.bpmn,sourceRef,3,Connecting Objects,Attributes
ex06_writer0029.bpmn,messageEventDefinition,2,Uncategorized,Uncategorized
ex06_writer0029.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0029.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0029.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0029.bpmn,process,1,Flow Objects,Classes
ex06_writer0029.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0029.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0030.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0030.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0030.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0030.bpmn,targetRef,12,Connecting Objects,Attributes
ex06_writer0030.bpmn,task,7,Flow Objects,Classes
ex06_writer0030.bpmn,dataOutputAssociation,6,Uncategorized,Uncategorized
ex06_writer0030.bpmn,dataInputAssociation,6,Uncategorized,Uncategorized
ex06_writer0030.bpmn,dataObjectReference,6,Uncategorized,Uncategorized
ex06_writer0030.bpmn,sourceRef,6,Connecting Objects,Attributes
ex06_writer0030.bpmn,dataObject,6,Artifacts,Classes
ex06_writer0030.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0030.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0030.bpmn,process,1,Flow Objects,Classes
ex06_writer0030.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0030.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0031.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0031.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0031.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0031.bpmn,task,7,Flow Objects,Classes
ex06_writer0031.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0031.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0031.bpmn,process,1,Flow Objects,Classes
ex06_writer0031.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0031.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0032.bpmn,targetRef,14,Connecting Objects,Attributes
ex06_writer0032.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0032.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0032.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0032.bpmn,property,7,Uncategorized,Uncategorized
ex06_writer0032.bpmn,dataInputAssociation,7,Uncategorized,Uncategorized
ex06_writer0032.bpmn,dataOutputAssociation,7,Uncategorized,Uncategorized
ex06_writer0032.bpmn,task,7,Flow Objects,Classes
ex06_writer0032.bpmn,sourceRef,7,Connecting Objects,Attributes
ex06_writer0032.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0032.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0032.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0032.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0032.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0032.bpmn,laneSet,1,Swim Lanes,Uncategorized
ex06_writer0032.bpmn,process,1,Flow Objects,Classes
ex06_writer0032.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0032.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0033.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0033.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0033.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0033.bpmn,task,5,Flow Objects,Classes
ex06_writer0033.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0033.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0033.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0033.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0033.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0033.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0033.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0033.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0033.bpmn,process,1,Flow Objects,Classes
ex06_writer0033.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0033.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0033.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0034.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0034.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0034.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0034.bpmn,task,7,Flow Objects,Classes
ex06_writer0034.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0034.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0034.bpmn,targetRef,3,Connecting Objects,Attributes
ex06_writer0034.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0034.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0034.bpmn,process,1,Flow Objects,Classes
ex06_writer0034.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0034.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0034.bpmn,parallelGateway,1,Flow Objects,Classes
ex06_writer0035.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0035.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0035.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0035.bpmn,targetRef,11,Connecting Objects,Attributes
ex06_writer0035.bpmn,dataObjectReference,9,Uncategorized,Uncategorized
ex06_writer0035.bpmn,dataObject,9,Artifacts,Classes
ex06_writer0035.bpmn,dataOutputAssociation,7,Uncategorized,Uncategorized
ex06_writer0035.bpmn,task,7,Flow Objects,Classes
ex06_writer0035.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0035.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0035.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0035.bpmn,dataStoreReference,2,Uncategorized,Uncategorized
ex06_writer0035.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0035.bpmn,process,1,Flow Objects,Classes
ex06_writer0035.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0035.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0035.bpmn,parallelGateway,1,Flow Objects,Classes
ex06_writer0036.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0036.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0036.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0036.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0036.bpmn,task,4,Flow Objects,Classes
ex06_writer0036.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0036.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0036.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0036.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0036.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0036.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0036.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0036.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0036.bpmn,process,1,Flow Objects,Classes
ex06_writer0036.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0036.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0037.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0037.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0037.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0037.bpmn,task,7,Flow Objects,Classes
ex06_writer0037.bpmn,targetRef,7,Connecting Objects,Attributes
ex06_writer0037.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0037.bpmn,multiInstanceLoopCharacteristics,4,Uncategorized,Uncategorized
ex06_writer0037.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0037.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0037.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0037.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0037.bpmn,textAnnotation,3,Uncategorized,Uncategorized
ex06_writer0037.bpmn,text,3,Uncategorized,Uncategorized
ex06_writer0037.bpmn,association,3,Flow Objects,Classes
ex06_writer0037.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0037.bpmn,parallelGateway,2,Flow Objects,Classes
ex06_writer0037.bpmn,process,1,Flow Objects,Classes
ex06_writer0037.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0037.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0038.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0038.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0038.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0038.bpmn,targetRef,9,Connecting Objects,Attributes
ex06_writer0038.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0038.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0038.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0038.bpmn,dataOutputAssociation,4,Uncategorized,Uncategorized
ex06_writer0038.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0038.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0038.bpmn,task,3,Flow Objects,Classes
ex06_writer0038.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0038.bpmn,messageEventDefinition,2,Uncategorized,Uncategorized
ex06_writer0038.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0038.bpmn,process,1,Flow Objects,Classes
ex06_writer0038.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0038.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0038.bpmn,intermediateThrowEvent,1,Flow Objects,Classes
ex06_writer0039.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0039.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0039.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0039.bpmn,targetRef,7,Connecting Objects,Attributes
ex06_writer0039.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0039.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0039.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0039.bpmn,task,4,Flow Objects,Classes
ex06_writer0039.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0039.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0039.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0039.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0039.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0039.bpmn,process,1,Flow Objects,Classes
ex06_writer0039.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0040.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0040.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0040.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0040.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0040.bpmn,task,4,Flow Objects,Classes
ex06_writer0040.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0040.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0040.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0040.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0040.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0040.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0040.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0040.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0040.bpmn,process,1,Flow Objects,Classes
ex06_writer0040.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0040.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0041.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0041.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0041.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0041.bpmn,task,4,Flow Objects,Classes
ex06_writer0041.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0041.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0041.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0041.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0041.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0041.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0041.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0041.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0041.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0041.bpmn,process,1,Flow Objects,Classes
ex06_writer0041.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0041.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0041.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0041.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0041.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0042.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0042.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0042.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0042.bpmn,targetRef,10,Connecting Objects,Attributes
ex06_writer0042.bpmn,dataInputAssociation,7,Uncategorized,Uncategorized
ex06_writer0042.bpmn,task,7,Flow Objects,Classes
ex06_writer0042.bpmn,sourceRef,7,Connecting Objects,Attributes
ex06_writer0042.bpmn,property,5,Uncategorized,Uncategorized
ex06_writer0042.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0042.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0042.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0042.bpmn,startEvent,3,Flow Objects,Classes
ex06_writer0042.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0042.bpmn,process,1,Flow Objects,Classes
ex06_writer0042.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0043.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0043.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0043.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0043.bpmn,targetRef,7,Connecting Objects,Attributes
ex06_writer0043.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0043.bpmn,task,4,Flow Objects,Classes
ex06_writer0043.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0043.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0043.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0043.bpmn,dataObjectReference,3,Uncategorized,Uncategorized
ex06_writer0043.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0043.bpmn,dataObject,3,Artifacts,Classes
ex06_writer0043.bpmn,process,1,Flow Objects,Classes
ex06_writer0043.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0043.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0044.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0044.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0044.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0044.bpmn,task,4,Flow Objects,Classes
ex06_writer0044.bpmn,messageEventDefinition,3,Uncategorized,Uncategorized
ex06_writer0044.bpmn,intermediateCatchEvent,3,Flow Objects,Classes
ex06_writer0044.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0044.bpmn,laneSet,1,Swim Lanes,Uncategorized
ex06_writer0044.bpmn,process,1,Flow Objects,Classes
ex06_writer0044.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0044.bpmn,eventBasedGateway,1,Flow Objects,Classes
ex06_writer0044.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0045.bpmn,incoming,13,Connecting Objects,Attributes
ex06_writer0045.bpmn,outgoing,13,Connecting Objects,Attributes
ex06_writer0045.bpmn,sequenceFlow,13,Connecting Objects,Relations
ex06_writer0045.bpmn,targetRef,9,Connecting Objects,Attributes
ex06_writer0045.bpmn,task,7,Flow Objects,Classes
ex06_writer0045.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0045.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0045.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0045.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0045.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0045.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0045.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0045.bpmn,process,1,Flow Objects,Classes
ex06_writer0045.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0045.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0047.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0047.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0047.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0047.bpmn,targetRef,9,Connecting Objects,Attributes
ex06_writer0047.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0047.bpmn,dataObjectReference,5,Uncategorized,Uncategorized
ex06_writer0047.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0047.bpmn,dataObject,5,Artifacts,Classes
ex06_writer0047.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0047.bpmn,dataOutputAssociation,4,Uncategorized,Uncategorized
ex06_writer0047.bpmn,task,4,Flow Objects,Classes
ex06_writer0047.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0047.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0047.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0047.bpmn,process,1,Flow Objects,Classes
ex06_writer0047.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0047.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0048.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0048.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0048.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0048.bpmn,targetRef,8,Connecting Objects,Attributes
ex06_writer0048.bpmn,dataInputAssociation,5,Uncategorized,Uncategorized
ex06_writer0048.bpmn,sourceRef,5,Connecting Objects,Attributes
ex06_writer0048.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0048.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0048.bpmn,task,4,Flow Objects,Classes
ex06_writer0048.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0048.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0048.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0048.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0048.bpmn,process,1,Flow Objects,Classes
ex06_writer0048.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0048.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0049.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0049.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0049.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0049.bpmn,targetRef,5,Connecting Objects,Attributes
ex06_writer0049.bpmn,task,4,Flow Objects,Classes
ex06_writer0049.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0049.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0049.bpmn,property,2,Uncategorized,Uncategorized
ex06_writer0049.bpmn,dataInputAssociation,2,Uncategorized,Uncategorized
ex06_writer0049.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0049.bpmn,sourceRef,2,Connecting Objects,Attributes
ex06_writer0049.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0049.bpmn,process,1,Flow Objects,Classes
ex06_writer0049.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0049.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0050.bpmn,targetRef,10,Connecting Objects,Attributes
ex06_writer0050.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0050.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0050.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0050.bpmn,dataInputAssociation,6,Uncategorized,Uncategorized
ex06_writer0050.bpmn,dataObjectReference,6,Uncategorized,Uncategorized
ex06_writer0050.bpmn,sourceRef,6,Connecting Objects,Attributes
ex06_writer0050.bpmn,dataObject,6,Artifacts,Classes
ex06_writer0050.bpmn,property,4,Uncategorized,Uncategorized
ex06_writer0050.bpmn,dataOutputAssociation,4,Uncategorized,Uncategorized
ex06_writer0050.bpmn,task,4,Flow Objects,Classes
ex06_writer0050.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0050.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0050.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0050.bpmn,process,1,Flow Objects,Classes
ex06_writer0050.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0050.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0052.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0052.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0052.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0052.bpmn,task,4,Flow Objects,Classes
ex06_writer0052.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0052.bpmn,targetRef,2,Connecting Objects,Attributes
ex06_writer0052.bpmn,dataOutputAssociation,1,Uncategorized,Uncategorized
ex06_writer0052.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0052.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0052.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0052.bpmn,process,1,Flow Objects,Classes
ex06_writer0052.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0052.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0052.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0052.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0053.bpmn,outgoing,9,Connecting Objects,Attributes
ex06_writer0053.bpmn,targetRef,9,Connecting Objects,Attributes
ex06_writer0053.bpmn,incoming,9,Connecting Objects,Attributes
ex06_writer0053.bpmn,sequenceFlow,9,Connecting Objects,Relations
ex06_writer0053.bpmn,dataOutputAssociation,5,Uncategorized,Uncategorized
ex06_writer0053.bpmn,dataInputAssociation,4,Uncategorized,Uncategorized
ex06_writer0053.bpmn,dataObjectReference,4,Uncategorized,Uncategorized
ex06_writer0053.bpmn,task,4,Flow Objects,Classes
ex06_writer0053.bpmn,sourceRef,4,Connecting Objects,Attributes
ex06_writer0053.bpmn,dataObject,4,Artifacts,Classes
ex06_writer0053.bpmn,property,3,Uncategorized,Uncategorized
ex06_writer0053.bpmn,exclusiveGateway,2,Flow Objects,Classes
ex06_writer0053.bpmn,messageEventDefinition,1,Uncategorized,Uncategorized
ex06_writer0053.bpmn,dataStoreReference,1,Uncategorized,Uncategorized
ex06_writer0053.bpmn,process,1,Flow Objects,Classes
ex06_writer0053.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0053.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0054.bpmn,incoming,12,Connecting Objects,Attributes
ex06_writer0054.bpmn,outgoing,12,Connecting Objects,Attributes
ex06_writer0054.bpmn,sequenceFlow,12,Connecting Objects,Relations
ex06_writer0054.bpmn,task,7,Flow Objects,Classes
ex06_writer0054.bpmn,targetRef,3,Connecting Objects,Attributes
ex06_writer0054.bpmn,dataOutputAssociation,2,Uncategorized,Uncategorized
ex06_writer0054.bpmn,parallelGateway,2,Flow Objects,Classes
ex06_writer0054.bpmn,property,1,Uncategorized,Uncategorized
ex06_writer0054.bpmn,dataInputAssociation,1,Uncategorized,Uncategorized
ex06_writer0054.bpmn,dataObjectReference,1,Uncategorized,Uncategorized
ex06_writer0054.bpmn,process,1,Flow Objects,Classes
ex06_writer0054.bpmn,endEvent,1,Flow Objects,Classes
ex06_writer0054.bpmn,startEvent,1,Flow Objects,Classes
ex06_writer0054.bpmn,exclusiveGateway,1,Flow Objects,Classes
ex06_writer0054.bpmn,sourceRef,1,Connecting Objects,Attributes
ex06_writer0054.bpmn,dataObject,1,Artifacts,Classes
ex06_writer0055.bpmn,incoming,10,Connecting Objects,Attributes
ex06_writer0055.bpmn,outgoing,10,Connecting Objects,Attributes
ex06_writer0055.bpmn,sequenceFlow,10,Connecting Objects,Relations
ex06_writer0055.bpmn,task,4,Flow Objects,Classes
ex06_writer0055.bpmn,targetRef,4,Connecting Objects,Attributes
ex06_writer0055.bpmn,dataOutputAssociation,3,Uncategorized,Uncategorized
ex06_writer0055.bpmn,exclusiveGateway,3,Flow Objects,Classes
ex06_writer0055.bpmn,dataObjectReference,2,Uncategorized,Uncategorized
ex06_writer0055.bpmn,dataObject,2,Artifacts,Classes
ex06_writer0055.bpmn,property,1,Uncategorized,Uncategorized
