File,Tag,Occurrences,Category
ex07_writer0030.bpmn,startEvent,1,Flow Objects
ex07_writer0030.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0030.bpmn,subProcess,1,Flow Objects
ex07_writer0030.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0031.bpmn,flowNodeRef,26,Uncategorized
ex07_writer0031.bpmn,outgoing,20,Connecting Objects
ex07_writer0031.bpmn,incoming,20,Connecting Objects
ex07_writer0031.bpmn,sequenceFlow,20,Connecting Objects
ex07_writer0031.bpmn,task,7,Flow Objects
ex07_writer0031.bpmn,lane,4,Swim Lanes
ex07_writer0031.bpmn,parallelGateway,3,Flow Objects
ex07_writer0031.bpmn,intermediateCatchEvent,3,Flow Objects
ex07_writer0031.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0031.bpmn,endEvent,2,Flow Objects
ex07_writer0031.bpmn,process,1,Uncategorized
ex07_writer0031.bpmn,childLaneSet,1,Uncategorized
ex07_writer0031.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0031.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0031.bpmn,laneSet,1,Swim Lanes
ex07_writer0031.bpmn,startEvent,1,Flow Objects
ex07_writer0031.bpmn,subProcess,1,Flow Objects
ex07_writer0031.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0032.bpmn,outgoing,17,Connecting Objects
ex07_writer0032.bpmn,incoming,17,Connecting Objects
ex07_writer0032.bpmn,sequenceFlow,17,Connecting Objects
ex07_writer0032.bpmn,flowNodeRef,16,Uncategorized
ex07_writer0032.bpmn,task,8,Flow Objects
ex07_writer0032.bpmn,parallelGateway,4,Flow Objects
ex07_writer0032.bpmn,lane,3,Swim Lanes
ex07_writer0032.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0032.bpmn,process,1,Uncategorized
ex07_writer0032.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0032.bpmn,textAnnotation,1,Uncategorized
ex07_writer0032.bpmn,text,1,Uncategorized
ex07_writer0032.bpmn,laneSet,1,Swim Lanes
ex07_writer0032.bpmn,startEvent,1,Flow Objects
ex07_writer0032.bpmn,endEvent,1,Flow Objects
ex07_writer0032.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0032.bpmn,intermediateCatchEvent,1,Flow Objects
ex07_writer0032.bpmn,association,1,Flow Objects
ex07_writer0033.bpmn,flowNodeRef,32,Uncategorized
ex07_writer0033.bpmn,outgoing,25,Connecting Objects
ex07_writer0033.bpmn,incoming,25,Connecting Objects
ex07_writer0033.bpmn,sequenceFlow,24,Connecting Objects
ex07_writer0033.bpmn,task,8,Flow Objects
ex07_writer0033.bpmn,messageEventDefinition,4,Uncategorized
ex07_writer0033.bpmn,parallelGateway,4,Flow Objects
ex07_writer0033.bpmn,exclusiveGateway,4,Flow Objects
ex07_writer0033.bpmn,lane,3,Swim Lanes
ex07_writer0033.bpmn,endEvent,3,Flow Objects
ex07_writer0033.bpmn,process,1,Uncategorized
ex07_writer0033.bpmn,childLaneSet,1,Uncategorized
ex07_writer0033.bpmn,laneSet,1,Swim Lanes
ex07_writer0033.bpmn,startEvent,1,Flow Objects
ex07_writer0033.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0033.bpmn,intermediateCatchEvent,1,Flow Objects
ex07_writer0034.bpmn,outgoing,17,Connecting Objects
ex07_writer0034.bpmn,incoming,17,Connecting Objects
ex07_writer0034.bpmn,sequenceFlow,17,Connecting Objects
ex07_writer0034.bpmn,flowNodeRef,16,Uncategorized
ex07_writer0034.bpmn,task,5,Flow Objects
ex07_writer0034.bpmn,parallelGateway,3,Flow Objects
ex07_writer0034.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0034.bpmn,lane,2,Swim Lanes
ex07_writer0034.bpmn,endEvent,2,Flow Objects
ex07_writer0034.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0034.bpmn,process,1,Uncategorized
ex07_writer0034.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0034.bpmn,laneSet,1,Swim Lanes
ex07_writer0034.bpmn,startEvent,1,Flow Objects
ex07_writer0034.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0034.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0034.bpmn,callActivity,1,Flow Objects
ex07_writer0035.bpmn,incoming,16,Connecting Objects
ex07_writer0035.bpmn,outgoing,16,Connecting Objects
ex07_writer0035.bpmn,sequenceFlow,16,Connecting Objects
ex07_writer0035.bpmn,flowNodeRef,15,Uncategorized
ex07_writer0035.bpmn,task,5,Flow Objects
ex07_writer0035.bpmn,parallelGateway,4,Flow Objects
ex07_writer0035.bpmn,messageEventDefinition,3,Uncategorized
ex07_writer0035.bpmn,lane,3,Swim Lanes
ex07_writer0035.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0035.bpmn,process,1,Uncategorized
ex07_writer0035.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0035.bpmn,textAnnotation,1,Uncategorized
ex07_writer0035.bpmn,text,1,Uncategorized
ex07_writer0035.bpmn,laneSet,1,Swim Lanes
ex07_writer0035.bpmn,endEvent,1,Flow Objects
ex07_writer0035.bpmn,startEvent,1,Flow Objects
ex07_writer0035.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0035.bpmn,subProcess,1,Flow Objects
ex07_writer0035.bpmn,association,1,Flow Objects
ex07_writer0036.bpmn,flowNodeRef,22,Uncategorized
ex07_writer0036.bpmn,outgoing,16,Connecting Objects
ex07_writer0036.bpmn,incoming,16,Connecting Objects
ex07_writer0036.bpmn,sequenceFlow,16,Connecting Objects
ex07_writer0036.bpmn,task,4,Flow Objects
ex07_writer0036.bpmn,parallelGateway,4,Flow Objects
ex07_writer0036.bpmn,lane,3,Swim Lanes
ex07_writer0036.bpmn,textAnnotation,2,Uncategorized
ex07_writer0036.bpmn,text,2,Uncategorized
ex07_writer0036.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0036.bpmn,association,2,Flow Objects
ex07_writer0036.bpmn,process,1,Uncategorized
ex07_writer0036.bpmn,childLaneSet,1,Uncategorized
ex07_writer0036.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0036.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0036.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0036.bpmn,laneSet,1,Swim Lanes
ex07_writer0036.bpmn,startEvent,1,Flow Objects
ex07_writer0036.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0036.bpmn,endEvent,1,Flow Objects
ex07_writer0036.bpmn,subProcess,1,Flow Objects
ex07_writer0037.bpmn,incoming,20,Connecting Objects
ex07_writer0037.bpmn,outgoing,20,Connecting Objects
ex07_writer0037.bpmn,sequenceFlow,20,Connecting Objects
ex07_writer0037.bpmn,flowNodeRef,17,Uncategorized
ex07_writer0037.bpmn,task,7,Flow Objects
ex07_writer0037.bpmn,parallelGateway,3,Flow Objects
ex07_writer0037.bpmn,lane,2,Swim Lanes
ex07_writer0037.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0037.bpmn,process,1,Uncategorized
ex07_writer0037.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0037.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0037.bpmn,laneSet,1,Swim Lanes
ex07_writer0037.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0037.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0037.bpmn,endEvent,1,Flow Objects
ex07_writer0037.bpmn,startEvent,1,Flow Objects
ex07_writer0037.bpmn,subProcess,1,Flow Objects
ex07_writer0038.bpmn,incoming,19,Connecting Objects
ex07_writer0038.bpmn,outgoing,19,Connecting Objects
ex07_writer0038.bpmn,sequenceFlow,19,Connecting Objects
ex07_writer0038.bpmn,flowNodeRef,17,Uncategorized
ex07_writer0038.bpmn,task,5,Flow Objects
ex07_writer0038.bpmn,parallelGateway,4,Flow Objects
ex07_writer0038.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0038.bpmn,lane,2,Swim Lanes
ex07_writer0038.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0038.bpmn,process,1,Uncategorized
ex07_writer0038.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0038.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0038.bpmn,laneSet,1,Swim Lanes
ex07_writer0038.bpmn,callActivity,1,Flow Objects
ex07_writer0038.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0038.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0038.bpmn,endEvent,1,Flow Objects
ex07_writer0038.bpmn,startEvent,1,Flow Objects
ex07_writer0038.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0039.bpmn,incoming,18,Connecting Objects
ex07_writer0039.bpmn,outgoing,18,Connecting Objects
ex07_writer0039.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0039.bpmn,flowNodeRef,16,Uncategorized
ex07_writer0039.bpmn,task,4,Flow Objects
ex07_writer0039.bpmn,parallelGateway,4,Flow Objects
ex07_writer0039.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0039.bpmn,lane,2,Swim Lanes
ex07_writer0039.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0039.bpmn,process,1,Uncategorized
ex07_writer0039.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0039.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0039.bpmn,laneSet,1,Swim Lanes
ex07_writer0039.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0039.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0039.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0039.bpmn,subProcess,1,Flow Objects
ex07_writer0039.bpmn,startEvent,1,Flow Objects
ex07_writer0039.bpmn,endEvent,1,Flow Objects
ex07_writer0040.bpmn,flowNodeRef,12,Uncategorized
ex07_writer0040.bpmn,outgoing,12,Connecting Objects
ex07_writer0040.bpmn,incoming,12,Connecting Objects
ex07_writer0040.bpmn,sequenceFlow,12,Connecting Objects
ex07_writer0040.bpmn,task,3,Flow Objects
ex07_writer0040.bpmn,parallelGateway,3,Flow Objects
ex07_writer0040.bpmn,subProcess,3,Flow Objects
ex07_writer0040.bpmn,textAnnotation,2,Uncategorized
ex07_writer0040.bpmn,text,2,Uncategorized
ex07_writer0040.bpmn,lane,2,Swim Lanes
ex07_writer0040.bpmn,endEvent,2,Flow Objects
ex07_writer0040.bpmn,association,2,Flow Objects
ex07_writer0040.bpmn,process,1,Uncategorized
ex07_writer0040.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0040.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0040.bpmn,laneSet,1,Swim Lanes
ex07_writer0040.bpmn,startEvent,1,Flow Objects
ex07_writer0041.bpmn,outgoing,19,Connecting Objects
ex07_writer0041.bpmn,incoming,19,Connecting Objects
ex07_writer0041.bpmn,sequenceFlow,19,Connecting Objects
ex07_writer0041.bpmn,flowNodeRef,17,Uncategorized
ex07_writer0041.bpmn,task,7,Flow Objects
ex07_writer0041.bpmn,parallelGateway,4,Flow Objects
ex07_writer0041.bpmn,lane,2,Swim Lanes
ex07_writer0041.bpmn,exclusiveGateway,2,Flow Objects
ex07_writer0041.bpmn,process,1,Uncategorized
ex07_writer0041.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0041.bpmn,laneSet,1,Swim Lanes
ex07_writer0041.bpmn,startEvent,1,Flow Objects
ex07_writer0041.bpmn,endEvent,1,Flow Objects
ex07_writer0041.bpmn,subProcess,1,Flow Objects
ex07_writer0041.bpmn,intermediateCatchEvent,1,Flow Objects
ex07_writer0042.bpmn,incoming,17,Connecting Objects
ex07_writer0042.bpmn,outgoing,17,Connecting Objects
ex07_writer0042.bpmn,sequenceFlow,17,Connecting Objects
ex07_writer0042.bpmn,flowNodeRef,15,Uncategorized
ex07_writer0042.bpmn,task,5,Flow Objects
ex07_writer0042.bpmn,parallelGateway,4,Flow Objects
ex07_writer0042.bpmn,lane,2,Swim Lanes
ex07_writer0042.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0042.bpmn,process,1,Uncategorized
ex07_writer0042.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0042.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0042.bpmn,laneSet,1,Swim Lanes
ex07_writer0042.bpmn,endEvent,1,Flow Objects
ex07_writer0042.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0042.bpmn,subProcess,1,Flow Objects
ex07_writer0042.bpmn,startEvent,1,Flow Objects
ex07_writer0043.bpmn,flowNodeRef,29,Uncategorized
ex07_writer0043.bpmn,incoming,20,Connecting Objects
ex07_writer0043.bpmn,outgoing,20,Connecting Objects
ex07_writer0043.bpmn,sequenceFlow,20,Connecting Objects
ex07_writer0043.bpmn,task,8,Flow Objects
ex07_writer0043.bpmn,parallelGateway,4,Flow Objects
ex07_writer0043.bpmn,lane,3,Swim Lanes
ex07_writer0043.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0043.bpmn,exclusiveGateway,2,Flow Objects
ex07_writer0043.bpmn,process,1,Uncategorized
ex07_writer0043.bpmn,childLaneSet,1,Uncategorized
ex07_writer0043.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0043.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0043.bpmn,textAnnotation,1,Uncategorized
ex07_writer0043.bpmn,text,1,Uncategorized
ex07_writer0043.bpmn,laneSet,1,Swim Lanes
ex07_writer0043.bpmn,intermediateCatchEvent,1,Flow Objects
ex07_writer0043.bpmn,startEvent,1,Flow Objects
ex07_writer0043.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0043.bpmn,endEvent,1,Flow Objects
ex07_writer0044.bpmn,flowNodeRef,11,Uncategorized
ex07_writer0044.bpmn,incoming,11,Connecting Objects
ex07_writer0044.bpmn,outgoing,11,Connecting Objects
ex07_writer0044.bpmn,sequenceFlow,11,Connecting Objects
ex07_writer0044.bpmn,task,4,Flow Objects
ex07_writer0044.bpmn,parallelGateway,3,Flow Objects
ex07_writer0044.bpmn,lane,2,Swim Lanes
ex07_writer0044.bpmn,endEvent,2,Flow Objects
ex07_writer0044.bpmn,process,1,Uncategorized
ex07_writer0044.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0044.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0044.bpmn,textAnnotation,1,Uncategorized
ex07_writer0044.bpmn,text,1,Uncategorized
ex07_writer0044.bpmn,laneSet,1,Swim Lanes
ex07_writer0044.bpmn,startEvent,1,Flow Objects
ex07_writer0044.bpmn,subProcess,1,Flow Objects
ex07_writer0044.bpmn,association,1,Flow Objects
ex07_writer0045.bpmn,flowNodeRef,24,Uncategorized
ex07_writer0045.bpmn,outgoing,18,Connecting Objects
ex07_writer0045.bpmn,incoming,18,Connecting Objects
ex07_writer0045.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0045.bpmn,task,4,Flow Objects
ex07_writer0045.bpmn,parallelGateway,4,Flow Objects
ex07_writer0045.bpmn,lane,3,Swim Lanes
ex07_writer0045.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0045.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0045.bpmn,process,1,Uncategorized
ex07_writer0045.bpmn,childLaneSet,1,Uncategorized
ex07_writer0045.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0045.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0045.bpmn,laneSet,1,Swim Lanes
ex07_writer0045.bpmn,startEvent,1,Flow Objects
ex07_writer0045.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0045.bpmn,subProcess,1,Flow Objects
ex07_writer0045.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0045.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0045.bpmn,endEvent,1,Flow Objects
ex07_writer0047.bpmn,flowNodeRef,12,Uncategorized
ex07_writer0047.bpmn,outgoing,12,Connecting Objects
ex07_writer0047.bpmn,incoming,12,Connecting Objects
ex07_writer0047.bpmn,sequenceFlow,12,Connecting Objects
ex07_writer0047.bpmn,messageEventDefinition,4,Uncategorized
ex07_writer0047.bpmn,task,4,Flow Objects
ex07_writer0047.bpmn,lane,2,Swim Lanes
ex07_writer0047.bpmn,endEvent,2,Flow Objects
ex07_writer0047.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0047.bpmn,process,1,Uncategorized
ex07_writer0047.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0047.bpmn,laneSet,1,Swim Lanes
ex07_writer0047.bpmn,startEvent,1,Flow Objects
ex07_writer0047.bpmn,parallelGateway,1,Flow Objects
ex07_writer0047.bpmn,subProcess,1,Flow Objects
ex07_writer0047.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0048.bpmn,flowNodeRef,28,Uncategorized
ex07_writer0048.bpmn,outgoing,16,Connecting Objects
ex07_writer0048.bpmn,incoming,16,Connecting Objects
ex07_writer0048.bpmn,sequenceFlow,16,Connecting Objects
ex07_writer0048.bpmn,task,5,Flow Objects
ex07_writer0048.bpmn,lane,4,Swim Lanes
ex07_writer0048.bpmn,parallelGateway,4,Flow Objects
ex07_writer0048.bpmn,childLaneSet,2,Uncategorized
ex07_writer0048.bpmn,exclusiveGateway,2,Flow Objects
ex07_writer0048.bpmn,process,1,Uncategorized
ex07_writer0048.bpmn,laneSet,1,Swim Lanes
ex07_writer0048.bpmn,startEvent,1,Flow Objects
ex07_writer0048.bpmn,subProcess,1,Flow Objects
ex07_writer0048.bpmn,endEvent,1,Flow Objects
ex07_writer0049.bpmn,outgoing,15,Connecting Objects
ex07_writer0049.bpmn,incoming,15,Connecting Objects
ex07_writer0049.bpmn,sequenceFlow,15,Connecting Objects
ex07_writer0049.bpmn,flowNodeRef,14,Uncategorized
ex07_writer0049.bpmn,task,6,Flow Objects
ex07_writer0049.bpmn,parallelGateway,4,Flow Objects
ex07_writer0049.bpmn,process,3,Uncategorized
ex07_writer0049.bpmn,lane,2,Swim Lanes
ex07_writer0049.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0049.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0049.bpmn,messageEventDefinition,1,Uncategorized
ex07_writer0049.bpmn,textAnnotation,1,Uncategorized
ex07_writer0049.bpmn,text,1,Uncategorized
ex07_writer0049.bpmn,laneSet,1,Swim Lanes
ex07_writer0049.bpmn,startEvent,1,Flow Objects
ex07_writer0049.bpmn,subProcess,1,Flow Objects
ex07_writer0049.bpmn,endEvent,1,Flow Objects
ex07_writer0049.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0049.bpmn,association,1,Flow Objects
ex07_writer0050.bpmn,flowNodeRef,36,Uncategorized
ex07_writer0050.bpmn,outgoing,20,Connecting Objects
ex07_writer0050.bpmn,incoming,20,Connecting Objects
ex07_writer0050.bpmn,sequenceFlow,20,Connecting Objects
ex07_writer0050.bpmn,messageEventDefinition,4,Uncategorized
ex07_writer0050.bpmn,lane,4,Swim Lanes
ex07_writer0050.bpmn,task,4,Flow Objects
ex07_writer0050.bpmn,parallelGateway,4,Flow Objects
ex07_writer0050.bpmn,intermediateCatchEvent,3,Flow Objects
ex07_writer0050.bpmn,childLaneSet,2,Uncategorized
ex07_writer0050.bpmn,intermediateThrowEvent,2,Flow Objects
ex07_writer0050.bpmn,process,1,Uncategorized
ex07_writer0050.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0050.bpmn,laneSet,1,Swim Lanes
ex07_writer0050.bpmn,startEvent,1,Flow Objects
ex07_writer0050.bpmn,endEvent,1,Flow Objects
ex07_writer0050.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0050.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0050.bpmn,subProcess,1,Flow Objects
ex07_writer0051.bpmn,flowNodeRef,20,Uncategorized
ex07_writer0051.bpmn,incoming,13,Connecting Objects
ex07_writer0051.bpmn,outgoing,13,Connecting Objects
ex07_writer0051.bpmn,sequenceFlow,13,Connecting Objects
ex07_writer0051.bpmn,targetRef,6,Connecting Objects
ex07_writer0051.bpmn,task,5,Flow Objects
ex07_writer0051.bpmn,dataInputAssociation,4,Uncategorized
ex07_writer0051.bpmn,sourceRef,4,Connecting Objects
ex07_writer0051.bpmn,lane,3,Swim Lanes
ex07_writer0051.bpmn,dataOutputAssociation,2,Uncategorized
ex07_writer0051.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0051.bpmn,property,2,Uncategorized
ex07_writer0051.bpmn,dataObjectReference,2,Uncategorized
ex07_writer0051.bpmn,parallelGateway,2,Flow Objects
ex07_writer0051.bpmn,startEvent,2,Flow Objects
ex07_writer0051.bpmn,subProcess,2,Flow Objects
ex07_writer0051.bpmn,endEvent,2,Flow Objects
ex07_writer0051.bpmn,dataObject,2,Artifacts
ex07_writer0051.bpmn,process,1,Uncategorized
ex07_writer0051.bpmn,childLaneSet,1,Uncategorized
ex07_writer0051.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0051.bpmn,dataStoreReference,1,Uncategorized
ex07_writer0051.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0051.bpmn,textAnnotation,1,Uncategorized
ex07_writer0051.bpmn,text,1,Uncategorized
ex07_writer0051.bpmn,laneSet,1,Swim Lanes
ex07_writer0051.bpmn,intermediateCatchEvent,1,Flow Objects
ex07_writer0051.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0051.bpmn,association,1,Flow Objects
ex07_writer0052.bpmn,outgoing,22,Connecting Objects
ex07_writer0052.bpmn,sequenceFlow,22,Connecting Objects
ex07_writer0052.bpmn,incoming,21,Connecting Objects
ex07_writer0052.bpmn,flowNodeRef,20,Uncategorized
ex07_writer0052.bpmn,messageEventDefinition,5,Uncategorized
ex07_writer0052.bpmn,task,5,Flow Objects
ex07_writer0052.bpmn,intermediateCatchEvent,4,Flow Objects
ex07_writer0052.bpmn,endEvent,3,Flow Objects
ex07_writer0052.bpmn,parallelGateway,3,Flow Objects
ex07_writer0052.bpmn,process,2,Uncategorized
ex07_writer0052.bpmn,timerEventDefinition,2,Uncategorized
ex07_writer0052.bpmn,lane,2,Swim Lanes
ex07_writer0052.bpmn,startEvent,2,Flow Objects
ex07_writer0052.bpmn,eventBasedGateway,2,Flow Objects
ex07_writer0052.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex07_writer0052.bpmn,laneSet,1,Swim Lanes
ex07_writer0052.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0052.bpmn,subProcess,1,Flow Objects
ex07_writer0053.bpmn,flowNodeRef,23,Uncategorized
ex07_writer0053.bpmn,outgoing,15,Connecting Objects
ex07_writer0053.bpmn,incoming,15,Connecting Objects
ex07_writer0053.bpmn,sequenceFlow,15,Connecting Objects
ex07_writer0053.bpmn,task,5,Flow Objects
ex07_writer0053.bpmn,parallelGateway,4,Flow Objects
ex07_writer0053.bpmn,lane,3,Swim Lanes
ex07_writer0053.bpmn,messageEventDefinition,2,Uncategorized
ex07_writer0053.bpmn,process,1,Uncategorized
ex07_writer0053.bpmn,childLaneSet,1,Uncategorized
ex07_writer0053.bpmn,standardLoopCharacteristics,1,Uncategorized
ex07_writer0053.bpmn,textAnnotation,1,Uncategorized
ex07_writer0053.bpmn,text,1,Uncategorized
ex07_writer0053.bpmn,laneSet,1,Swim Lanes
ex07_writer0053.bpmn,startEvent,1,Flow Objects
ex07_writer0053.bpmn,endEvent,1,Flow Objects
ex07_writer0053.bpmn,intermediateCatchEvent,1,Flow Objects
ex07_writer0053.bpmn,intermediateThrowEvent,1,Flow Objects
ex07_writer0053.bpmn,subProcess,1,Flow Objects
ex07_writer0053.bpmn,association,1,Flow Objects
ex07_writer0054.bpmn,incoming,8,Connecting Objects
ex07_writer0054.bpmn,outgoing,8,Connecting Objects
ex07_writer0054.bpmn,sequenceFlow,8,Connecting Objects
ex07_writer0054.bpmn,task,7,Flow Objects
ex07_writer0054.bpmn,parallelGateway,2,Flow Objects
ex07_writer0054.bpmn,process,1,Uncategorized
ex07_writer0054.bpmn,laneSet,1,Swim Lanes
ex07_writer0054.bpmn,endEvent,1,Flow Objects
ex07_writer0054.bpmn,startEvent,1,Flow Objects
ex07_writer0055.bpmn,flowNodeRef,38,Uncategorized
ex07_writer0055.bpmn,outgoing,22,Connecting Objects
ex07_writer0055.bpmn,incoming,22,Connecting Objects
ex07_writer0055.bpmn,sequenceFlow,22,Connecting Objects
ex07_writer0055.bpmn,task,10,Flow Objects
ex07_writer0055.bpmn,lane,4,Swim Lanes
ex07_writer0055.bpmn,parallelGateway,4,Flow Objects
ex07_writer0055.bpmn,childLaneSet,2,Uncategorized
ex07_writer0055.bpmn,exclusiveGateway,2,Flow Objects
ex07_writer0055.bpmn,process,1,Uncategorized
ex07_writer0055.bpmn,laneSet,1,Swim Lanes
ex07_writer0055.bpmn,startEvent,1,Flow Objects
ex07_writer0055.bpmn,subProcess,1,Flow Objects
ex07_writer0055.bpmn,endEvent,1,Flow Objects
ex07_writer0056.bpmn,outgoing,18,Connecting Objects
ex07_writer0056.bpmn,incoming,18,Connecting Objects
ex07_writer0056.bpmn,sequenceFlow,18,Connecting Objects
ex07_writer0056.bpmn,flowNodeRef,16,Uncategorized
ex07_writer0056.bpmn,task,5,Flow Objects
ex07_writer0056.bpmn,parallelGateway,4,Flow Objects
ex07_writer0056.bpmn,timerEventDefinition,2,Uncategorized
ex07_writer0056.bpmn,lane,2,Swim Lanes
ex07_writer0056.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0056.bpmn,process,1,Uncategorized
ex07_writer0056.bpmn,laneSet,1,Swim Lanes
ex07_writer0056.bpmn,startEvent,1,Flow Objects
ex07_writer0056.bpmn,endEvent,1,Flow Objects
ex07_writer0056.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0056.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0056.bpmn,subProcess,1,Flow Objects
ex07_writer0058.bpmn,outgoing,16,Connecting Objects
ex07_writer0058.bpmn,incoming,16,Connecting Objects
ex07_writer0058.bpmn,sequenceFlow,16,Connecting Objects
ex07_writer0058.bpmn,flowNodeRef,15,Uncategorized
ex07_writer0058.bpmn,messageEventDefinition,3,Uncategorized
ex07_writer0058.bpmn,parallelGateway,3,Flow Objects
ex07_writer0058.bpmn,lane,2,Swim Lanes
ex07_writer0058.bpmn,task,2,Flow Objects
ex07_writer0058.bpmn,endEvent,2,Flow Objects
ex07_writer0058.bpmn,intermediateThrowEvent,2,Flow Objects
ex07_writer0058.bpmn,intermediateCatchEvent,2,Flow Objects
ex07_writer0058.bpmn,process,1,Uncategorized
ex07_writer0058.bpmn,timerEventDefinition,1,Uncategorized
ex07_writer0058.bpmn,laneSet,1,Swim Lanes
ex07_writer0058.bpmn,startEvent,1,Flow Objects
ex07_writer0058.bpmn,exclusiveGateway,1,Flow Objects
ex07_writer0058.bpmn,subProcess,1,Flow Objects
ex07_writer0058.bpmn,eventBasedGateway,1,Flow Objects
ex07_writer0059.bpmn,outgoing,17,Connecting Objects
ex07_writer0059.bpmn,incoming,17,Connecting Objects
ex07_writer0059.bpmn,sequenceFlow,17,Connecting Objects
ex07_writer0059.bpmn,flowNodeRef,14,Uncategorized
ex07_writer0059.bpmn,task,5,Flow Objects
ex07_writer0059.bpmn,parallelGateway,4,Flow Objects
ex07_writer0059.bpmn,subProcess,3,Flow Objects
ex07_writer0059.bpmn,lane,2,Swim Lanes
