File,Tag,Occurrences,Category
ex01_writer0080.bpmn,incoming,12,Connecting Objects
ex01_writer0080.bpmn,outgoing,12,Connecting Objects
ex01_writer0080.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0080.bpmn,task,5,Flow Objects
ex01_writer0080.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0080.bpmn,parallelGateway,2,Flow Objects
ex01_writer0080.bpmn,process,1,Uncategorized
ex01_writer0080.bpmn,startEvent,1,Flow Objects
ex01_writer0080.bpmn,endEvent,1,Flow Objects
ex01_writer0081.bpmn,incoming,12,Connecting Objects
ex01_writer0081.bpmn,outgoing,12,Connecting Objects
ex01_writer0081.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0081.bpmn,task,5,Flow Objects
ex01_writer0081.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0081.bpmn,parallelGateway,2,Flow Objects
ex01_writer0081.bpmn,process,1,Uncategorized
ex01_writer0081.bpmn,startEvent,1,Flow Objects
ex01_writer0081.bpmn,endEvent,1,Flow Objects
ex01_writer0084.bpmn,incoming,12,Connecting Objects
ex01_writer0084.bpmn,outgoing,12,Connecting Objects
ex01_writer0084.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0084.bpmn,task,5,Flow Objects
ex01_writer0084.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0084.bpmn,parallelGateway,2,Flow Objects
ex01_writer0084.bpmn,process,1,Uncategorized
ex01_writer0084.bpmn,startEvent,1,Flow Objects
ex01_writer0084.bpmn,endEvent,1,Flow Objects
ex01_writer0085.bpmn,incoming,13,Connecting Objects
ex01_writer0085.bpmn,outgoing,13,Connecting Objects
ex01_writer0085.bpmn,sequenceFlow,13,Connecting Objects
ex01_writer0085.bpmn,task,6,Flow Objects
ex01_writer0085.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0085.bpmn,parallelGateway,2,Flow Objects
ex01_writer0085.bpmn,process,1,Uncategorized
ex01_writer0085.bpmn,startEvent,1,Flow Objects
ex01_writer0085.bpmn,endEvent,1,Flow Objects
ex01_writer0088.bpmn,incoming,10,Connecting Objects
ex01_writer0088.bpmn,outgoing,10,Connecting Objects
ex01_writer0088.bpmn,sequenceFlow,10,Connecting Objects
ex01_writer0088.bpmn,task,4,Flow Objects
ex01_writer0088.bpmn,messageEventDefinition,2,Uncategorized
ex01_writer0088.bpmn,parallelGateway,2,Flow Objects
ex01_writer0088.bpmn,endEvent,2,Flow Objects
ex01_writer0088.bpmn,process,1,Uncategorized
ex01_writer0088.bpmn,exclusiveGateway,1,Flow Objects
ex01_writer0088.bpmn,startEvent,1,Flow Objects
ex01_writer0089.bpmn,incoming,12,Connecting Objects
ex01_writer0089.bpmn,outgoing,12,Connecting Objects
ex01_writer0089.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0089.bpmn,task,5,Flow Objects
ex01_writer0089.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0089.bpmn,parallelGateway,2,Flow Objects
ex01_writer0089.bpmn,process,1,Uncategorized
ex01_writer0089.bpmn,startEvent,1,Flow Objects
ex01_writer0089.bpmn,endEvent,1,Flow Objects
ex01_writer0093.bpmn,incoming,11,Connecting Objects
ex01_writer0093.bpmn,outgoing,11,Connecting Objects
ex01_writer0093.bpmn,sequenceFlow,11,Connecting Objects
ex01_writer0093.bpmn,task,5,Flow Objects
ex01_writer0093.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0093.bpmn,parallelGateway,2,Flow Objects
ex01_writer0093.bpmn,process,1,Uncategorized
ex01_writer0093.bpmn,startEvent,1,Flow Objects
ex01_writer0094.bpmn,incoming,12,Connecting Objects
ex01_writer0094.bpmn,outgoing,12,Connecting Objects
ex01_writer0094.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0094.bpmn,task,5,Flow Objects
ex01_writer0094.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0094.bpmn,parallelGateway,2,Flow Objects
ex01_writer0094.bpmn,process,1,Uncategorized
ex01_writer0094.bpmn,startEvent,1,Flow Objects
ex01_writer0094.bpmn,endEvent,1,Flow Objects
ex01_writer0096.bpmn,incoming,12,Connecting Objects
ex01_writer0096.bpmn,outgoing,12,Connecting Objects
ex01_writer0096.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0096.bpmn,task,5,Flow Objects
ex01_writer0096.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0096.bpmn,parallelGateway,2,Flow Objects
ex01_writer0096.bpmn,process,1,Uncategorized
ex01_writer0096.bpmn,startEvent,1,Flow Objects
ex01_writer0096.bpmn,endEvent,1,Flow Objects
ex01_writer0097.bpmn,incoming,13,Connecting Objects
ex01_writer0097.bpmn,outgoing,13,Connecting Objects
ex01_writer0097.bpmn,sequenceFlow,13,Connecting Objects
ex01_writer0097.bpmn,task,6,Flow Objects
ex01_writer0097.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0097.bpmn,parallelGateway,2,Flow Objects
ex01_writer0097.bpmn,process,1,Uncategorized
ex01_writer0097.bpmn,startEvent,1,Flow Objects
ex01_writer0097.bpmn,endEvent,1,Flow Objects
ex01_writer0100.bpmn,incoming,12,Connecting Objects
ex01_writer0100.bpmn,outgoing,12,Connecting Objects
ex01_writer0100.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0100.bpmn,task,5,Flow Objects
ex01_writer0100.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0100.bpmn,parallelGateway,2,Flow Objects
ex01_writer0100.bpmn,process,1,Uncategorized
ex01_writer0100.bpmn,startEvent,1,Flow Objects
ex01_writer0100.bpmn,endEvent,1,Flow Objects
ex01_writer0102.bpmn,incoming,12,Connecting Objects
ex01_writer0102.bpmn,outgoing,12,Connecting Objects
ex01_writer0102.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0102.bpmn,task,5,Flow Objects
ex01_writer0102.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0102.bpmn,parallelGateway,2,Flow Objects
ex01_writer0102.bpmn,process,1,Uncategorized
ex01_writer0102.bpmn,startEvent,1,Flow Objects
ex01_writer0102.bpmn,endEvent,1,Flow Objects
ex01_writer0103.bpmn,incoming,12,Connecting Objects
ex01_writer0103.bpmn,outgoing,12,Connecting Objects
ex01_writer0103.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0103.bpmn,task,5,Flow Objects
ex01_writer0103.bpmn,exclusiveGateway,4,Flow Objects
ex01_writer0103.bpmn,process,1,Uncategorized
ex01_writer0103.bpmn,startEvent,1,Flow Objects
ex01_writer0103.bpmn,endEvent,1,Flow Objects
ex01_writer0104.bpmn,incoming,12,Connecting Objects
ex01_writer0104.bpmn,outgoing,12,Connecting Objects
ex01_writer0104.bpmn,sequenceFlow,12,Connecting Objects
ex01_writer0104.bpmn,task,5,Flow Objects
ex01_writer0104.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0104.bpmn,parallelGateway,2,Flow Objects
ex01_writer0104.bpmn,process,1,Uncategorized
ex01_writer0104.bpmn,startEvent,1,Flow Objects
ex01_writer0104.bpmn,endEvent,1,Flow Objects
ex01_writer0105.bpmn,incoming,13,Connecting Objects
ex01_writer0105.bpmn,outgoing,13,Connecting Objects
ex01_writer0105.bpmn,sequenceFlow,13,Connecting Objects
ex01_writer0105.bpmn,task,6,Flow Objects
ex01_writer0105.bpmn,exclusiveGateway,2,Flow Objects
ex01_writer0105.bpmn,parallelGateway,2,Flow Objects
ex01_writer0105.bpmn,process,1,Uncategorized
ex01_writer0105.bpmn,startEvent,1,Flow Objects
ex01_writer0105.bpmn,endEvent,1,Flow Objects
