File,Tag,Occurrences,Category
ex10_writer0037.bpmn,incoming,32,Connecting Objects
ex10_writer0037.bpmn,outgoing,32,Connecting Objects
ex10_writer0037.bpmn,sequenceFlow,32,Connecting Objects
ex10_writer0037.bpmn,task,11,Flow Objects
ex10_writer0037.bpmn,messageEventDefinition,6,Uncategorized
ex10_writer0037.bpmn,endEvent,5,Flow Objects
ex10_writer0037.bpmn,exclusiveGateway,5,Flow Objects
ex10_writer0037.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0037.bpmn,startEvent,3,Flow Objects
ex10_writer0037.bpmn,process,2,Uncategorized
ex10_writer0037.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0037.bpmn,textAnnotation,1,Uncategorized
ex10_writer0037.bpmn,text,1,Uncategorized
ex10_writer0037.bpmn,laneSet,1,Swim Lanes
ex10_writer0037.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0037.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0037.bpmn,association,1,Flow Objects
ex10_writer0038.bpmn,incoming,17,Connecting Objects
ex10_writer0038.bpmn,outgoing,17,Connecting Objects
ex10_writer0038.bpmn,sequenceFlow,17,Connecting Objects
ex10_writer0038.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0038.bpmn,intermediateCatchEvent,5,Flow Objects
ex10_writer0038.bpmn,task,3,Flow Objects
ex10_writer0038.bpmn,timerEventDefinition,2,Uncategorized
ex10_writer0038.bpmn,endEvent,2,Flow Objects
ex10_writer0038.bpmn,process,1,Uncategorized
ex10_writer0038.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0038.bpmn,laneSet,1,Swim Lanes
ex10_writer0038.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0038.bpmn,startEvent,1,Flow Objects
ex10_writer0038.bpmn,exclusiveGateway,1,Flow Objects
ex10_writer0038.bpmn,callActivity,1,Flow Objects
ex10_writer0038.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0039.bpmn,incoming,16,Connecting Objects
ex10_writer0039.bpmn,outgoing,16,Connecting Objects
ex10_writer0039.bpmn,sequenceFlow,16,Connecting Objects
ex10_writer0039.bpmn,messageEventDefinition,6,Uncategorized
ex10_writer0039.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0039.bpmn,task,3,Flow Objects
ex10_writer0039.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0039.bpmn,endEvent,3,Flow Objects
ex10_writer0039.bpmn,process,2,Uncategorized
ex10_writer0039.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0039.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0039.bpmn,laneSet,1,Swim Lanes
ex10_writer0039.bpmn,startEvent,1,Flow Objects
ex10_writer0039.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0039.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0040.bpmn,incoming,18,Connecting Objects
ex10_writer0040.bpmn,outgoing,18,Connecting Objects
ex10_writer0040.bpmn,sequenceFlow,18,Connecting Objects
ex10_writer0040.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0040.bpmn,exclusiveGateway,4,Flow Objects
ex10_writer0040.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0040.bpmn,endEvent,3,Flow Objects
ex10_writer0040.bpmn,subProcess,2,Flow Objects
ex10_writer0040.bpmn,process,1,Uncategorized
ex10_writer0040.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0040.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0040.bpmn,task,1,Flow Objects
ex10_writer0040.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0040.bpmn,startEvent,1,Flow Objects
ex10_writer0040.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0041.bpmn,incoming,20,Connecting Objects
ex10_writer0041.bpmn,outgoing,20,Connecting Objects
ex10_writer0041.bpmn,sequenceFlow,20,Connecting Objects
ex10_writer0041.bpmn,messageEventDefinition,6,Uncategorized
ex10_writer0041.bpmn,intermediateCatchEvent,5,Flow Objects
ex10_writer0041.bpmn,task,3,Flow Objects
ex10_writer0041.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0041.bpmn,endEvent,2,Flow Objects
ex10_writer0041.bpmn,intermediateThrowEvent,2,Flow Objects
ex10_writer0041.bpmn,process,1,Uncategorized
ex10_writer0041.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0041.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0041.bpmn,subProcess,1,Flow Objects
ex10_writer0041.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0041.bpmn,startEvent,1,Flow Objects
ex10_writer0042.bpmn,incoming,25,Connecting Objects
ex10_writer0042.bpmn,outgoing,25,Connecting Objects
ex10_writer0042.bpmn,sequenceFlow,25,Connecting Objects
ex10_writer0042.bpmn,messageEventDefinition,9,Uncategorized
ex10_writer0042.bpmn,task,8,Flow Objects
ex10_writer0042.bpmn,endEvent,5,Flow Objects
ex10_writer0042.bpmn,intermediateCatchEvent,5,Flow Objects
ex10_writer0042.bpmn,startEvent,3,Flow Objects
ex10_writer0042.bpmn,process,2,Uncategorized
ex10_writer0042.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0042.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0042.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0042.bpmn,laneSet,1,Swim Lanes
ex10_writer0042.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0043.bpmn,incoming,16,Connecting Objects
ex10_writer0043.bpmn,outgoing,16,Connecting Objects
ex10_writer0043.bpmn,sequenceFlow,16,Connecting Objects
ex10_writer0043.bpmn,messageEventDefinition,3,Uncategorized
ex10_writer0043.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0043.bpmn,task,2,Flow Objects
ex10_writer0043.bpmn,subProcess,2,Flow Objects
ex10_writer0043.bpmn,endEvent,2,Flow Objects
ex10_writer0043.bpmn,intermediateCatchEvent,2,Flow Objects
ex10_writer0043.bpmn,process,1,Uncategorized
ex10_writer0043.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0043.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0043.bpmn,textAnnotation,1,Uncategorized
ex10_writer0043.bpmn,text,1,Uncategorized
ex10_writer0043.bpmn,laneSet,1,Swim Lanes
ex10_writer0043.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0043.bpmn,startEvent,1,Flow Objects
ex10_writer0043.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0043.bpmn,association,1,Flow Objects
ex10_writer0044.bpmn,incoming,14,Connecting Objects
ex10_writer0044.bpmn,outgoing,14,Connecting Objects
ex10_writer0044.bpmn,sequenceFlow,14,Connecting Objects
ex10_writer0044.bpmn,messageEventDefinition,4,Uncategorized
ex10_writer0044.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0044.bpmn,endEvent,3,Flow Objects
ex10_writer0044.bpmn,process,2,Uncategorized
ex10_writer0044.bpmn,task,2,Flow Objects
ex10_writer0044.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0044.bpmn,multiInstanceLoopCharacteristics,1,Uncategorized
ex10_writer0044.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0044.bpmn,textAnnotation,1,Uncategorized
ex10_writer0044.bpmn,text,1,Uncategorized
ex10_writer0044.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0044.bpmn,startEvent,1,Flow Objects
ex10_writer0044.bpmn,association,1,Flow Objects
ex10_writer0045.bpmn,incoming,17,Connecting Objects
ex10_writer0045.bpmn,outgoing,17,Connecting Objects
ex10_writer0045.bpmn,sequenceFlow,17,Connecting Objects
ex10_writer0045.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0045.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0045.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0045.bpmn,endEvent,2,Flow Objects
ex10_writer0045.bpmn,task,2,Flow Objects
ex10_writer0045.bpmn,process,1,Uncategorized
ex10_writer0045.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0045.bpmn,laneSet,1,Swim Lanes
ex10_writer0045.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0045.bpmn,startEvent,1,Flow Objects
ex10_writer0045.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0045.bpmn,subProcess,1,Flow Objects
ex10_writer0047.bpmn,incoming,17,Connecting Objects
ex10_writer0047.bpmn,outgoing,17,Connecting Objects
ex10_writer0047.bpmn,sequenceFlow,17,Connecting Objects
ex10_writer0047.bpmn,messageEventDefinition,6,Uncategorized
ex10_writer0047.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0047.bpmn,task,3,Flow Objects
ex10_writer0047.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0047.bpmn,endEvent,2,Flow Objects
ex10_writer0047.bpmn,process,1,Uncategorized
ex10_writer0047.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0047.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0047.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0047.bpmn,startEvent,1,Flow Objects
ex10_writer0047.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0048.bpmn,incoming,27,Connecting Objects
ex10_writer0048.bpmn,outgoing,27,Connecting Objects
ex10_writer0048.bpmn,sequenceFlow,27,Connecting Objects
ex10_writer0048.bpmn,task,11,Flow Objects
ex10_writer0048.bpmn,exclusiveGateway,5,Flow Objects
ex10_writer0048.bpmn,endEvent,3,Flow Objects
ex10_writer0048.bpmn,process,1,Uncategorized
ex10_writer0048.bpmn,messageEventDefinition,1,Uncategorized
ex10_writer0048.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0048.bpmn,laneSet,1,Swim Lanes
ex10_writer0048.bpmn,startEvent,1,Flow Objects
ex10_writer0048.bpmn,intermediateCatchEvent,1,Flow Objects
ex10_writer0048.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0049.bpmn,incoming,16,Connecting Objects
ex10_writer0049.bpmn,outgoing,16,Connecting Objects
ex10_writer0049.bpmn,sequenceFlow,16,Connecting Objects
ex10_writer0049.bpmn,messageEventDefinition,4,Uncategorized
ex10_writer0049.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0049.bpmn,endEvent,3,Flow Objects
ex10_writer0049.bpmn,process,2,Uncategorized
ex10_writer0049.bpmn,task,2,Flow Objects
ex10_writer0049.bpmn,subProcess,2,Flow Objects
ex10_writer0049.bpmn,intermediateCatchEvent,2,Flow Objects
ex10_writer0049.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0049.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0049.bpmn,textAnnotation,1,Uncategorized
ex10_writer0049.bpmn,text,1,Uncategorized
ex10_writer0049.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0049.bpmn,startEvent,1,Flow Objects
ex10_writer0049.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0049.bpmn,association,1,Flow Objects
ex10_writer0050.bpmn,incoming,18,Connecting Objects
ex10_writer0050.bpmn,outgoing,18,Connecting Objects
ex10_writer0050.bpmn,sequenceFlow,18,Connecting Objects
ex10_writer0050.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0050.bpmn,task,4,Flow Objects
ex10_writer0050.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0050.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0050.bpmn,endEvent,2,Flow Objects
ex10_writer0050.bpmn,process,1,Uncategorized
ex10_writer0050.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0050.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0050.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0050.bpmn,startEvent,1,Flow Objects
ex10_writer0050.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0051.bpmn,incoming,35,Connecting Objects
ex10_writer0051.bpmn,outgoing,35,Connecting Objects
ex10_writer0051.bpmn,sequenceFlow,35,Connecting Objects
ex10_writer0051.bpmn,messageEventDefinition,8,Uncategorized
ex10_writer0051.bpmn,exclusiveGateway,8,Flow Objects
ex10_writer0051.bpmn,task,8,Flow Objects
ex10_writer0051.bpmn,intermediateCatchEvent,5,Flow Objects
ex10_writer0051.bpmn,endEvent,4,Flow Objects
ex10_writer0051.bpmn,process,2,Uncategorized
ex10_writer0051.bpmn,timerEventDefinition,2,Uncategorized
ex10_writer0051.bpmn,laneSet,2,Swim Lanes
ex10_writer0051.bpmn,intermediateThrowEvent,2,Flow Objects
ex10_writer0051.bpmn,startEvent,2,Flow Objects
ex10_writer0051.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0051.bpmn,callActivity,1,Flow Objects
ex10_writer0052.bpmn,outgoing,17,Connecting Objects
ex10_writer0052.bpmn,incoming,17,Connecting Objects
ex10_writer0052.bpmn,sequenceFlow,17,Connecting Objects
ex10_writer0052.bpmn,messageEventDefinition,7,Uncategorized
ex10_writer0052.bpmn,startEvent,7,Flow Objects
ex10_writer0052.bpmn,task,7,Flow Objects
ex10_writer0052.bpmn,process,2,Uncategorized
ex10_writer0052.bpmn,endEvent,2,Flow Objects
ex10_writer0052.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0052.bpmn,standardLoopCharacteristics,1,Uncategorized
ex10_writer0052.bpmn,laneSet,1,Swim Lanes
ex10_writer0052.bpmn,intermediateCatchEvent,1,Flow Objects
ex10_writer0052.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0053.bpmn,incoming,15,Connecting Objects
ex10_writer0053.bpmn,outgoing,15,Connecting Objects
ex10_writer0053.bpmn,sequenceFlow,15,Connecting Objects
ex10_writer0053.bpmn,messageEventDefinition,6,Uncategorized
ex10_writer0053.bpmn,intermediateCatchEvent,3,Flow Objects
ex10_writer0053.bpmn,endEvent,3,Flow Objects
ex10_writer0053.bpmn,terminateEventDefinition,2,Uncategorized
ex10_writer0053.bpmn,task,2,Flow Objects
ex10_writer0053.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0053.bpmn,intermediateThrowEvent,2,Flow Objects
ex10_writer0053.bpmn,process,1,Uncategorized
ex10_writer0053.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0053.bpmn,laneSet,1,Swim Lanes
ex10_writer0053.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0053.bpmn,startEvent,1,Flow Objects
ex10_writer0054.bpmn,incoming,16,Connecting Objects
ex10_writer0054.bpmn,outgoing,16,Connecting Objects
ex10_writer0054.bpmn,sequenceFlow,16,Connecting Objects
ex10_writer0054.bpmn,task,9,Flow Objects
ex10_writer0054.bpmn,startEvent,6,Flow Objects
ex10_writer0054.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0054.bpmn,process,2,Uncategorized
ex10_writer0054.bpmn,laneSet,2,Swim Lanes
ex10_writer0054.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0054.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0054.bpmn,endEvent,1,Flow Objects
ex10_writer0054.bpmn,intermediateCatchEvent,1,Flow Objects
ex10_writer0054.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0055.bpmn,incoming,24,Connecting Objects
ex10_writer0055.bpmn,outgoing,24,Connecting Objects
ex10_writer0055.bpmn,sequenceFlow,24,Connecting Objects
ex10_writer0055.bpmn,task,11,Flow Objects
ex10_writer0055.bpmn,exclusiveGateway,5,Flow Objects
ex10_writer0055.bpmn,endEvent,2,Flow Objects
ex10_writer0055.bpmn,process,1,Uncategorized
ex10_writer0055.bpmn,messageEventDefinition,1,Uncategorized
ex10_writer0055.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0055.bpmn,subProcess,1,Flow Objects
ex10_writer0055.bpmn,startEvent,1,Flow Objects
ex10_writer0055.bpmn,intermediateCatchEvent,1,Flow Objects
ex10_writer0055.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0056.bpmn,sequenceFlow,27,Connecting Objects
ex10_writer0056.bpmn,incoming,27,Connecting Objects
ex10_writer0056.bpmn,outgoing,27,Connecting Objects
ex10_writer0056.bpmn,task,11,Flow Objects
ex10_writer0056.bpmn,intermediateCatchEvent,5,Flow Objects
ex10_writer0056.bpmn,messageEventDefinition,4,Uncategorized
ex10_writer0056.bpmn,exclusiveGateway,4,Flow Objects
ex10_writer0056.bpmn,endEvent,3,Flow Objects
ex10_writer0056.bpmn,process,2,Uncategorized
ex10_writer0056.bpmn,timerEventDefinition,2,Uncategorized
ex10_writer0056.bpmn,laneSet,2,Swim Lanes
ex10_writer0056.bpmn,startEvent,2,Flow Objects
ex10_writer0056.bpmn,eventBasedGateway,2,Flow Objects
ex10_writer0056.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0058.bpmn,incoming,26,Connecting Objects
ex10_writer0058.bpmn,outgoing,26,Connecting Objects
ex10_writer0058.bpmn,sequenceFlow,26,Connecting Objects
ex10_writer0058.bpmn,messageEventDefinition,10,Uncategorized
ex10_writer0058.bpmn,endEvent,6,Flow Objects
ex10_writer0058.bpmn,intermediateCatchEvent,6,Flow Objects
ex10_writer0058.bpmn,intermediateThrowEvent,5,Flow Objects
ex10_writer0058.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0058.bpmn,process,2,Uncategorized
ex10_writer0058.bpmn,timerEventDefinition,2,Uncategorized
ex10_writer0058.bpmn,terminateEventDefinition,2,Uncategorized
ex10_writer0058.bpmn,startEvent,2,Flow Objects
ex10_writer0058.bpmn,task,2,Flow Objects
ex10_writer0058.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0058.bpmn,subProcess,1,Flow Objects
ex10_writer0059.bpmn,incoming,15,Connecting Objects
ex10_writer0059.bpmn,outgoing,15,Connecting Objects
ex10_writer0059.bpmn,sequenceFlow,15,Connecting Objects
ex10_writer0059.bpmn,task,4,Flow Objects
ex10_writer0059.bpmn,messageEventDefinition,2,Uncategorized
ex10_writer0059.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0059.bpmn,endEvent,2,Flow Objects
ex10_writer0059.bpmn,intermediateCatchEvent,2,Flow Objects
ex10_writer0059.bpmn,process,1,Uncategorized
ex10_writer0059.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0059.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0059.bpmn,laneSet,1,Swim Lanes
ex10_writer0059.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0059.bpmn,startEvent,1,Flow Objects
ex10_writer0059.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0060.bpmn,task,10,Flow Objects
ex10_writer0060.bpmn,outgoing,10,Connecting Objects
ex10_writer0060.bpmn,incoming,10,Connecting Objects
ex10_writer0060.bpmn,sequenceFlow,10,Connecting Objects
ex10_writer0060.bpmn,property,5,Uncategorized
ex10_writer0060.bpmn,dataInputAssociation,5,Uncategorized
ex10_writer0060.bpmn,sourceRef,5,Connecting Objects
ex10_writer0060.bpmn,targetRef,5,Connecting Objects
ex10_writer0060.bpmn,dataObjectReference,3,Uncategorized
ex10_writer0060.bpmn,dataObject,3,Artifacts
ex10_writer0060.bpmn,process,2,Uncategorized
ex10_writer0060.bpmn,inclusiveGateway,2,Uncategorized
ex10_writer0060.bpmn,laneSet,1,Swim Lanes
ex10_writer0060.bpmn,endEvent,1,Flow Objects
ex10_writer0060.bpmn,startEvent,1,Flow Objects
ex10_writer0061.bpmn,incoming,14,Connecting Objects
ex10_writer0061.bpmn,outgoing,14,Connecting Objects
ex10_writer0061.bpmn,sequenceFlow,14,Connecting Objects
ex10_writer0061.bpmn,task,7,Flow Objects
ex10_writer0061.bpmn,messageEventDefinition,6,Uncategorized
ex10_writer0061.bpmn,startEvent,5,Flow Objects
ex10_writer0061.bpmn,endEvent,3,Flow Objects
ex10_writer0061.bpmn,process,2,Uncategorized
ex10_writer0061.bpmn,laneSet,2,Swim Lanes
ex10_writer0061.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0061.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0061.bpmn,textAnnotation,1,Uncategorized
ex10_writer0061.bpmn,text,1,Uncategorized
ex10_writer0061.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0061.bpmn,intermediateCatchEvent,1,Flow Objects
ex10_writer0061.bpmn,association,1,Flow Objects
ex10_writer0062.bpmn,incoming,15,Connecting Objects
ex10_writer0062.bpmn,outgoing,15,Connecting Objects
ex10_writer0062.bpmn,sequenceFlow,15,Connecting Objects
ex10_writer0062.bpmn,task,8,Flow Objects
ex10_writer0062.bpmn,messageEventDefinition,3,Uncategorized
ex10_writer0062.bpmn,intermediateCatchEvent,3,Flow Objects
ex10_writer0062.bpmn,process,2,Uncategorized
ex10_writer0062.bpmn,startEvent,2,Flow Objects
ex10_writer0062.bpmn,endEvent,2,Flow Objects
ex10_writer0062.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0062.bpmn,laneSet,1,Swim Lanes
ex10_writer0062.bpmn,exclusiveGateway,1,Flow Objects
ex10_writer0062.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0063.bpmn,incoming,17,Connecting Objects
ex10_writer0063.bpmn,outgoing,17,Connecting Objects
ex10_writer0063.bpmn,sequenceFlow,17,Connecting Objects
ex10_writer0063.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0063.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0063.bpmn,task,3,Flow Objects
ex10_writer0063.bpmn,exclusiveGateway,2,Flow Objects
ex10_writer0063.bpmn,endEvent,2,Flow Objects
ex10_writer0063.bpmn,process,1,Uncategorized
ex10_writer0063.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0063.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0063.bpmn,subProcess,1,Flow Objects
ex10_writer0063.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0063.bpmn,startEvent,1,Flow Objects
ex10_writer0063.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0064.bpmn,incoming,18,Connecting Objects
ex10_writer0064.bpmn,outgoing,18,Connecting Objects
ex10_writer0064.bpmn,sequenceFlow,18,Connecting Objects
ex10_writer0064.bpmn,task,6,Flow Objects
ex10_writer0064.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0064.bpmn,intermediateCatchEvent,5,Flow Objects
ex10_writer0064.bpmn,process,2,Uncategorized
ex10_writer0064.bpmn,startEvent,2,Flow Objects
ex10_writer0064.bpmn,endEvent,2,Flow Objects
ex10_writer0064.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0064.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0064.bpmn,laneSet,1,Swim Lanes
ex10_writer0064.bpmn,exclusiveGateway,1,Flow Objects
ex10_writer0064.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0066.bpmn,incoming,20,Connecting Objects
ex10_writer0066.bpmn,outgoing,20,Connecting Objects
ex10_writer0066.bpmn,sequenceFlow,20,Connecting Objects
ex10_writer0066.bpmn,messageEventDefinition,10,Uncategorized
ex10_writer0066.bpmn,endEvent,5,Flow Objects
ex10_writer0066.bpmn,exclusiveGateway,4,Flow Objects
ex10_writer0066.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0066.bpmn,process,2,Uncategorized
ex10_writer0066.bpmn,laneSet,2,Swim Lanes
ex10_writer0066.bpmn,startEvent,2,Flow Objects
ex10_writer0066.bpmn,intermediateThrowEvent,2,Flow Objects
ex10_writer0066.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0066.bpmn,task,1,Flow Objects
ex10_writer0066.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0067.bpmn,incoming,19,Connecting Objects
ex10_writer0067.bpmn,outgoing,19,Connecting Objects
ex10_writer0067.bpmn,sequenceFlow,19,Connecting Objects
ex10_writer0067.bpmn,task,6,Flow Objects
ex10_writer0067.bpmn,messageEventDefinition,4,Uncategorized
ex10_writer0067.bpmn,endEvent,3,Flow Objects
ex10_writer0067.bpmn,intermediateCatchEvent,3,Flow Objects
ex10_writer0067.bpmn,timerEventDefinition,2,Uncategorized
ex10_writer0067.bpmn,terminateEventDefinition,2,Uncategorized
ex10_writer0067.bpmn,eventBasedGateway,2,Flow Objects
ex10_writer0067.bpmn,intermediateThrowEvent,2,Flow Objects
ex10_writer0067.bpmn,process,1,Uncategorized
ex10_writer0067.bpmn,laneSet,1,Swim Lanes
ex10_writer0067.bpmn,exclusiveGateway,1,Flow Objects
ex10_writer0067.bpmn,startEvent,1,Flow Objects
ex10_writer0068.bpmn,incoming,19,Connecting Objects
ex10_writer0068.bpmn,outgoing,19,Connecting Objects
ex10_writer0068.bpmn,sequenceFlow,19,Connecting Objects
ex10_writer0068.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0068.bpmn,exclusiveGateway,4,Flow Objects
ex10_writer0068.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0068.bpmn,task,3,Flow Objects
ex10_writer0068.bpmn,process,2,Uncategorized
ex10_writer0068.bpmn,endEvent,2,Flow Objects
ex10_writer0068.bpmn,terminateEventDefinition,1,Uncategorized
ex10_writer0068.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0068.bpmn,textAnnotation,1,Uncategorized
ex10_writer0068.bpmn,text,1,Uncategorized
ex10_writer0068.bpmn,subProcess,1,Flow Objects
ex10_writer0068.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0068.bpmn,startEvent,1,Flow Objects
ex10_writer0068.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0068.bpmn,association,1,Flow Objects
ex10_writer0069.bpmn,incoming,19,Connecting Objects
ex10_writer0069.bpmn,outgoing,19,Connecting Objects
ex10_writer0069.bpmn,sequenceFlow,19,Connecting Objects
ex10_writer0069.bpmn,messageEventDefinition,6,Uncategorized
ex10_writer0069.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0069.bpmn,task,4,Flow Objects
ex10_writer0069.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0069.bpmn,endEvent,2,Flow Objects
ex10_writer0069.bpmn,intermediateThrowEvent,2,Flow Objects
ex10_writer0069.bpmn,process,1,Uncategorized
ex10_writer0069.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0069.bpmn,startEvent,1,Flow Objects
ex10_writer0069.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0070.bpmn,incoming,17,Connecting Objects
ex10_writer0070.bpmn,outgoing,17,Connecting Objects
ex10_writer0070.bpmn,sequenceFlow,17,Connecting Objects
ex10_writer0070.bpmn,messageEventDefinition,5,Uncategorized
ex10_writer0070.bpmn,task,4,Flow Objects
ex10_writer0070.bpmn,intermediateCatchEvent,4,Flow Objects
ex10_writer0070.bpmn,exclusiveGateway,3,Flow Objects
ex10_writer0070.bpmn,process,1,Uncategorized
ex10_writer0070.bpmn,timerEventDefinition,1,Uncategorized
ex10_writer0070.bpmn,eventBasedGateway,1,Flow Objects
ex10_writer0070.bpmn,endEvent,1,Flow Objects
ex10_writer0070.bpmn,startEvent,1,Flow Objects
ex10_writer0070.bpmn,intermediateThrowEvent,1,Flow Objects
ex10_writer0071.bpmn,incoming,15,Connecting Objects
ex10_writer0071.bpmn,outgoing,15,Connecting Objects
ex10_writer0071.bpmn,sequenceFlow,15,Connecting Objects
ex10_writer0071.bpmn,exclusiveGateway,4,Flow Objects
ex10_writer0071.bpmn,process,2,Uncategorized
ex10_writer0071.bpmn,messageEventDefinition,2,Uncategorized
ex10_writer0071.bpmn,task,2,Flow Objects
ex10_writer0071.bpmn,endEvent,2,Flow Objects
